time_step,road_segment_id,local_car_density,average_speed_kmph,brake_events,phantom_jam_flag
3929,19,21,79.44,0,0
3930,19,18,48.59,3,0
3931,25,21,94.58,3,0
3932,22,19,104.96,4,0
3933,31,4,50.13,1,0
3934,17,13,67.81,0,0
3935,23,18,22.91,0,0
3936,32,29,55.86,3,0
3937,10,25,49.69,3,0
3938,10,13,30.14,3,0
3939,36,27,108.39,0,0
3940,8,19,26.29,3,0
3941,20,49,79.93,0,0
3942,32,1,107.92,4,0
3943,14,38,110.32,1,0
3944,28,19,97.26,3,0
3945,46,1,29.38,0,0
3946,24,40,99.92,4,0
3947,15,17,40.42,2,0
3948,22,21,111.46,4,0
3949,30,22,88.0,1,0
3950,4,15,96.38,4,0
3951,13,39,19.35,3,1
3952,23,48,74.1,3,0
3953,8,39,100.33,2,0
3954,18,32,104.77,0,0
3955,12,49,13.15,4,1
3956,31,4,113.31,2,0
3957,14,44,14.77,3,1
3958,34,45,77.6,0,0
3959,18,32,86.27,0,0
3960,34,4,21.81,1,0
3961,11,1,15.28,3,0
3962,41,33,96.34,0,0
3963,12,7,52.31,1,0
3964,49,9,21.78,1,0
3965,15,1,93.89,3,0
3966,31,16,103.41,0,0
3967,49,18,74.61,0,0
3968,29,47,27.74,4,1
3969,26,6,11.67,0,0
3970,18,2,87.09,1,0
3971,32,9,70.52,2,0
3972,22,4,81.59,3,0
3973,38,45,99.45,2,0
3974,17,23,57.77,0,0
3975,23,43,23.7,1,1
3976,24,45,113.4,2,0
3977,8,43,69.98,3,0
3978,41,8,77.68,4,0
3979,6,39,112.68,2,0
3980,5,25,112.47,4,0
3981,44,16,72.93,0,0
3982,29,35,42.74,0,0
3983,28,17,119.68,3,0
3984,11,18,84.89,4,0
3985,1,27,54.93,4,0
3986,43,15,71.58,3,0
3987,19,17,55.74,2,0
3988,9,43,107.71,3,0
3989,27,5,63.07,0,0
3990,34,16,100.59,4,0
3991,44,15,102.42,1,0
3992,4,42,100.68,1,0
3993,36,46,89.44,0,0
3994,18,34,104.04,4,0
3995,15,48,52.6,4,0
3996,13,19,22.61,3,0
3997,19,8,102.67,2,0
3998,49,47,64.8,3,0
3999,6,10,24.01,1,0
4000,48,5,22.68,4,0
4001,12,48,27.52,2,1
4002,37,26,92.61,3,0
4003,17,22,88.19,2,0
4004,23,44,32.42,1,1
4005,26,23,103.16,2,0
4006,29,13,40.94,4,0
4007,33,9,97.23,2,0
4008,27,49,63.77,2,0
4009,25,20,90.47,3,0
4010,10,28,51.95,2,0
4011,47,44,48.19,2,0
4012,23,37,102.55,1,0
4013,21,24,13.88,2,0
4014,21,44,117.22,3,0
4015,43,33,81.3,3,0
4016,13,20,57.57,4,0
4017,37,48,79.09,1,0
4018,33,30,23.5,0,0
4019,24,44,66.55,4,0
4020,44,9,118.36,2,0
4021,11,45,35.88,1,1
4022,17,49,89.45,4,0
4023,4,17,57.85,3,0
4024,47,36,81.77,1,0
4025,25,14,32.54,1,0
4026,30,19,61.75,2,0
4027,9,7,117.81,1,0
4028,21,3,31.48,1,0
4029,20,33,80.01,0,0
4030,19,44,73.32,2,0
4031,19,32,72.16,1,0
4032,12,47,77.66,1,0
4033,37,11,65.25,0,0
4034,42,42,11.86,0,0
4035,17,2,109.01,3,0
4036,37,26,100.97,2,0
4037,48,4,29.16,0,0
4038,39,17,55.46,1,0
4039,28,17,94.76,0,0
4040,41,28,117.81,4,0
4041,35,30,114.63,3,0
4042,47,40,108.93,3,0
4043,48,23,27.42,2,0
4044,18,46,110.59,3,0
4045,14,24,106.63,2,0
4046,35,29,51.46,4,0
4047,44,4,53.4,1,0
4048,41,38,60.59,4,0
4049,7,29,82.18,2,0
4050,41,19,38.69,2,0
4051,13,27,12.52,2,0
4052,18,29,25.54,1,0
4053,37,36,58.41,2,0
4054,13,35,41.02,4,0
4055,36,6,94.1,1,0
4056,31,23,21.74,4,0
4057,2,39,110.92,1,0
4058,16,46,108.49,2,0
4059,9,44,109.96,1,0
4060,9,48,91.36,0,0
4061,38,8,21.77,4,0
4062,11,2,58.2,0,0
4063,22,13,24.45,0,0
4064,33,40,118.65,2,0
4065,36,21,46.63,2,0
4066,45,31,74.39,0,0
4067,23,48,95.73,1,0
4068,45,36,111.27,2,0
4069,45,48,93.11,4,0
4070,34,38,84.2,0,0
4071,9,27,61.26,4,0
4072,24,36,76.59,4,0
4073,8,48,20.36,4,1
4074,7,23,107.23,0,0
4075,36,21,69.82,3,0
4076,18,13,14.41,2,0
4077,3,37,111.19,4,0
4078,28,47,63.82,0,0
4079,6,26,105.54,3,0
4080,44,40,104.26,0,0
4081,44,7,99.73,2,0
4082,21,46,16.75,0,0
4083,28,39,37.18,1,1
4084,40,22,106.31,1,0
4085,1,39,108.89,4,0
4086,36,23,60.39,0,0
4087,21,30,58.4,0,0
4088,43,18,29.27,4,0
4089,35,42,116.53,4,0
4090,13,18,33.45,3,0
4091,49,46,31.0,0,0
4092,10,10,82.68,2,0
4093,44,39,36.71,2,1
4094,47,30,113.26,2,0
4095,10,26,11.2,4,0
4096,46,7,10.63,4,0
4097,13,7,65.54,4,0
4098,37,5,63.69,2,0
4099,38,1,27.97,3,0
4100,24,46,64.4,1,0
4101,2,18,55.28,0,0
4102,22,13,107.94,1,0
4103,17,25,11.02,0,0
4104,36,40,117.39,4,0
4105,14,8,78.68,2,0
4106,10,10,26.7,1,0
4107,35,32,15.14,4,1
4108,25,17,69.19,0,0
4109,3,38,35.84,1,1
4110,47,15,43.13,1,0
4111,38,15,36.96,1,0
4112,17,48,81.52,1,0
4113,12,40,70.89,1,0
4114,24,20,18.58,4,0
4115,29,15,67.92,0,0
4116,43,35,97.03,0,0
4117,25,6,18.93,3,0
4118,36,30,107.87,2,0
4119,26,8,73.61,1,0
4120,38,31,114.57,0,0
4121,1,48,26.3,2,1
4122,20,47,119.29,2,0
4123,28,32,80.87,4,0
4124,16,45,72.42,1,0
4125,47,15,66.68,3,0
4126,17,18,12.6,2,0
4127,40,13,113.36,4,0
4128,28,24,80.84,1,0
4129,12,40,20.08,0,0
4130,27,14,12.3,3,0
4131,42,28,15.59,1,0
4132,47,11,77.03,4,0
4133,30,6,77.54,4,0
4134,41,25,64.96,4,0
4135,34,1,43.74,4,0
4136,37,25,68.49,4,0
4137,6,2,66.79,3,0
4138,7,32,12.14,2,1
4139,32,13,41.07,2,0
4140,32,33,15.85,0,0
4141,25,32,109.02,2,0
4142,33,24,89.77,4,0
4143,7,27,119.57,2,0
4144,12,4,43.24,2,0
4145,16,24,106.63,4,0
4146,16,23,76.34,3,0
4147,43,29,59.84,4,0
4148,36,34,34.48,2,1
4149,13,21,91.22,2,0
4150,7,30,109.46,0,0
4151,36,26,35.88,4,0
4152,47,20,29.29,0,0
4153,9,16,86.58,0,0
4154,32,3,117.47,1,0
4155,11,49,92.5,0,0
4156,8,37,41.3,2,0
4157,33,40,56.2,2,0
4158,23,44,52.27,1,0
4159,25,25,103.73,1,0
4160,8,23,94.85,4,0
4161,45,44,74.79,1,0
4162,22,1,40.25,3,0
4163,4,33,113.18,2,0
4164,40,15,81.86,2,0
4165,3,17,116.75,1,0
4166,29,34,73.81,1,0
4167,41,17,100.33,2,0
4168,29,41,99.44,1,0
4169,34,44,47.11,4,0
4170,34,4,116.04,1,0
4171,28,13,12.41,1,0
4172,13,4,94.56,4,0
4173,15,7,116.21,4,0
4174,23,46,47.28,4,0
4175,44,9,81.29,2,0
4176,26,23,71.84,1,0
4177,4,33,93.77,4,0
4178,26,33,105.28,4,0
4179,40,20,76.33,2,0
4180,9,4,99.75,3,0
4181,5,1,44.35,1,0
4182,32,42,35.14,3,1
4183,20,34,57.37,3,0
4184,11,27,84.55,4,0
4185,15,21,30.6,2,0
4186,32,24,84.84,1,0
4187,28,15,53.35,1,0
4188,22,35,97.51,1,0
4189,41,25,14.05,3,0
4190,17,9,83.48,0,0
4191,26,17,81.48,2,0
4192,44,21,113.5,0,0
4193,7,13,88.47,3,0
4194,42,3,97.59,4,0
4195,26,4,109.51,0,0
4196,25,4,84.26,0,0
4197,10,43,41.92,2,0
4198,45,28,105.68,3,0
4199,19,7,92.23,2,0
4200,11,26,56.69,4,0
4201,13,11,88.16,1,0
4202,8,24,105.45,3,0
4203,40,43,117.32,4,0
4204,4,10,114.76,4,0
4205,47,37,45.79,0,0
4206,31,13,56.39,2,0
4207,28,44,22.05,0,0
4208,11,42,37.23,0,0
4209,43,39,107.07,1,0
4210,1,19,49.69,2,0
4211,49,19,78.26,1,0
4212,47,12,83.26,4,0
4213,38,22,96.0,1,0
4214,24,47,30.11,4,1
4215,47,37,43.53,0,0
4216,31,30,59.32,1,0
4217,41,46,50.13,2,0
4218,46,12,118.12,1,0
4219,26,29,101.84,4,0
4220,49,21,62.77,3,0
4221,5,11,106.72,2,0
4222,20,37,48.24,4,0
4223,41,48,96.44,3,0
4224,11,18,34.6,2,0
4225,33,44,94.96,3,0
4226,38,27,60.21,0,0
4227,27,37,21.82,0,0
4228,34,48,40.06,1,0
4229,15,12,54.25,1,0
4230,32,23,92.42,1,0
4231,21,34,18.03,1,1
4232,46,38,82.55,3,0
4233,5,23,88.76,2,0
4234,6,25,81.93,2,0
4235,38,4,93.67,1,0
4236,22,30,29.6,0,0
4237,18,30,74.58,4,0
4238,14,13,113.53,1,0
4239,10,42,77.19,1,0
4240,46,49,77.25,0,0
4241,13,14,91.01,4,0
4242,31,47,46.65,3,0
4243,30,8,87.05,3,0
4244,3,24,110.79,4,0
4245,30,18,11.2,4,0
4246,6,35,105.71,3,0
4247,29,25,34.05,1,0
4248,8,17,60.15,1,0
4249,44,32,103.76,0,0
4250,45,24,100.63,4,0
4251,43,7,108.11,1,0
4252,44,13,113.45,1,0
4253,33,27,59.19,0,0
4254,17,48,82.2,4,0
4255,48,5,52.95,0,0
4256,11,36,48.58,0,0
4257,13,26,57.48,3,0
4258,11,42,91.74,0,0
4259,31,45,65.16,4,0
4260,28,31,99.55,1,0
4261,44,10,91.97,1,0
4262,6,46,12.25,3,1
4263,41,26,79.33,4,0
4264,16,22,58.02,1,0
4265,4,12,60.23,0,0
4266,35,32,100.02,2,0
4267,48,27,70.24,2,0
4268,26,33,107.42,2,0
4269,12,20,88.41,2,0
4270,11,39,70.81,0,0
4271,37,41,93.0,1,0
4272,25,40,14.22,3,1
4273,18,13,12.98,0,0
4274,19,14,19.17,1,0
4275,23,44,58.13,4,0
4276,38,40,35.9,1,1
4277,18,22,118.27,1,0
4278,26,18,69.65,1,0
4279,6,48,82.87,0,0
4280,4,29,40.67,1,0
4281,44,43,45.4,1,0
4282,29,16,46.9,4,0
4283,34,46,86.86,4,0
4284,17,35,62.11,2,0
4285,43,34,66.95,0,0
4286,43,3,75.12,1,0
4287,16,4,94.57,2,0
4288,2,5,19.94,2,0
4289,34,10,95.46,0,0
4290,8,29,71.96,2,0
4291,13,32,83.6,2,0
4292,42,31,46.03,0,0
4293,8,2,55.03,3,0
4294,30,12,35.43,2,0
4295,32,27,117.72,4,0
4296,36,5,64.67,2,0
4297,47,37,119.57,0,0
4298,30,27,63.88,0,0
4299,1,23,34.17,3,0
4300,43,33,65.82,3,0
4301,39,4,14.36,4,0
4302,17,21,109.52,4,0
4303,20,24,100.04,2,0
4304,24,44,89.84,3,0
4305,22,31,77.08,4,0
4306,29,44,73.78,2,0
4307,22,48,119.64,1,0
4308,44,24,40.58,2,0
4309,9,49,95.77,4,0
4310,37,10,73.95,2,0
4311,10,49,117.35,1,0
4312,36,49,101.06,4,0
4313,37,2,119.84,2,0
4314,28,31,74.72,4,0
4315,28,25,32.5,2,0
4316,42,4,65.41,0,0
4317,43,11,88.22,4,0
4318,21,17,95.18,4,0
4319,24,44,10.06,4,1
4320,42,2,65.55,4,0
4321,40,6,35.88,2,0
4322,2,9,106.24,3,0
4323,8,5,26.82,2,0
4324,48,20,83.31,1,0
4325,27,29,39.27,0,0
4326,22,21,49.22,2,0
4327,37,9,113.46,2,0
4328,27,28,36.45,4,0
4329,29,8,20.45,1,0
4330,3,31,17.62,4,1
4331,44,20,65.51,4,0
4332,13,27,80.59,3,0
4333,45,8,46.0,0,0
4334,10,21,85.93,3,0
4335,36,28,16.71,4,0
4336,9,23,104.31,0,0
4337,27,6,99.82,2,0
4338,34,3,118.4,1,0
4339,1,5,113.02,3,0
4340,32,9,49.18,1,0
4341,25,7,53.92,4,0
4342,29,4,92.06,0,0
4343,7,39,24.75,2,1
4344,49,5,44.54,0,0
4345,3,11,23.04,1,0
4346,20,15,60.04,1,0
4347,20,34,70.72,2,0
4348,30,13,33.23,2,0
4349,35,48,12.93,0,0
4350,35,7,89.13,3,0
4351,49,40,12.2,0,0
4352,39,6,117.07,1,0
4353,27,39,34.38,0,0
4354,26,30,83.03,4,0
4355,14,22,57.82,0,0
4356,17,25,16.56,0,0
4357,18,28,61.94,4,0
4358,45,20,66.84,1,0
4359,29,39,104.02,2,0
4360,20,3,90.56,0,0
4361,27,5,18.72,3,0
4362,18,1,33.01,2,0
4363,4,15,44.31,3,0
4364,1,26,22.8,0,0
4365,1,3,60.26,3,0
4366,26,40,118.27,2,0
4367,45,41,66.61,3,0
4368,20,47,91.61,3,0
4369,23,42,85.12,2,0
4370,10,34,103.49,2,0
4371,11,5,33.73,2,0
4372,41,31,92.92,2,0
4373,41,13,106.95,4,0
4374,5,43,28.87,0,0
4375,1,1,48.15,2,0
4376,17,22,116.71,1,0
4377,22,15,95.89,3,0
4378,34,26,41.08,2,0
4379,45,18,72.03,2,0
4380,41,48,54.48,0,0
4381,29,9,63.9,2,0
4382,4,1,49.07,4,0
4383,5,43,40.73,1,0
4384,11,9,84.22,1,0
4385,21,23,95.64,2,0
4386,35,43,106.14,0,0
4387,12,45,27.09,2,1
4388,26,2,100.51,3,0
4389,19,14,38.03,1,0
4390,45,38,57.01,3,0
4391,7,40,109.16,4,0
4392,47,18,60.0,1,0
4393,7,16,31.68,1,0
4394,26,29,27.59,4,0
4395,40,44,62.03,3,0
4396,5,11,93.89,2,0
4397,21,6,119.69,0,0
4398,14,3,96.61,3,0
4399,4,14,106.47,4,0
4400,23,2,92.26,4,0
4401,42,32,108.5,4,0
4402,20,31,18.39,1,1
4403,15,11,112.29,2,0
4404,45,22,53.6,1,0
4405,29,3,111.38,1,0
4406,8,31,18.33,1,1
4407,41,33,88.68,4,0
4408,48,24,90.93,3,0
4409,19,1,119.66,0,0
4410,48,44,94.57,0,0
4411,39,15,52.08,2,0
4412,46,37,71.3,2,0
4413,28,27,50.32,4,0
4414,46,38,31.56,0,0
4415,27,48,37.34,3,1
4416,4,27,34.42,4,0
4417,15,44,70.37,2,0
4418,35,12,109.68,4,0
4419,37,3,110.4,2,0
4420,1,30,16.02,0,0
4421,3,32,18.79,4,1
4422,47,23,36.96,1,0
4423,24,2,38.06,2,0
4424,27,7,20.44,1,0
4425,40,34,52.73,2,0
4426,36,32,74.65,1,0
4427,34,39,73.6,0,0
4428,29,32,69.78,0,0
4429,24,43,47.25,3,0
4430,24,43,87.71,3,0
4431,42,14,100.91,3,0
4432,4,3,48.09,4,0
4433,3,46,19.41,2,1
4434,34,32,42.6,4,0
4435,49,43,25.11,3,1
4436,23,36,61.41,2,0
4437,23,17,27.15,4,0
4438,45,48,60.91,0,0
4439,5,3,34.31,2,0
4440,31,10,91.26,3,0
4441,41,47,13.03,0,0
4442,6,40,71.02,2,0
4443,37,18,28.64,4,0
4444,10,3,10.11,3,0
4445,40,39,105.61,4,0
4446,7,10,83.87,0,0
4447,39,9,20.88,0,0
4448,38,46,83.05,0,0
4449,21,46,77.28,2,0
4450,20,11,62.07,3,0
4451,3,33,56.12,0,0
4452,22,36,107.58,4,0
4453,47,26,36.97,3,0
4454,4,27,53.81,4,0
4455,28,38,46.2,4,0
4456,12,22,94.83,0,0
4457,38,26,110.81,3,0
4458,36,22,103.48,1,0
4459,47,5,97.75,2,0
4460,41,35,118.55,1,0
4461,5,2,86.69,2,0
4462,13,35,92.62,3,0
4463,23,9,118.11,0,0
4464,30,49,10.77,3,1
4465,37,18,79.75,1,0
4466,25,43,91.29,4,0
4467,48,12,110.96,2,0
4468,27,3,107.22,2,0
4469,14,18,102.62,1,0
4470,48,38,114.04,0,0
4471,47,7,69.11,3,0
4472,36,33,10.76,1,1
4473,39,6,11.22,3,0
4474,16,18,69.91,0,0
4475,22,45,57.88,4,0
4476,21,22,59.64,3,0
4477,21,39,54.04,0,0
4478,8,9,110.95,1,0
4479,49,35,49.51,4,0
4480,16,23,104.18,4,0
4481,31,12,109.32,4,0
4482,42,24,64.95,2,0
4483,10,40,59.16,0,0
4484,32,9,93.71,3,0
4485,34,13,87.88,1,0
4486,9,40,46.14,4,0
4487,17,42,21.28,4,1
4488,11,17,39.13,4,0
4489,32,7,24.41,0,0
4490,10,17,42.42,1,0
4491,22,24,38.8,0,0
4492,17,2,80.15,1,0
4493,4,35,114.99,3,0
4494,48,28,85.43,2,0
4495,47,19,111.93,1,0
4496,25,33,96.25,0,0
4497,21,21,90.07,0,0
4498,37,10,55.55,0,0
4499,38,46,45.73,2,0
4500,49,45,103.09,1,0
4501,1,9,109.59,1,0
4502,25,38,59.71,1,0
4503,36,6,11.0,1,0
4504,17,42,97.18,4,0
4505,41,35,41.36,4,0
4506,24,18,11.09,0,0
4507,2,19,98.55,4,0
4508,40,5,66.92,1,0
4509,15,25,85.37,1,0
4510,32,11,110.62,4,0
4511,39,10,69.53,3,0
4512,6,17,65.35,0,0
4513,1,36,41.97,2,0
4514,47,26,43.57,0,0
4515,23,31,97.62,0,0
4516,39,32,59.39,0,0
4517,17,21,27.99,4,0
4518,34,18,20.4,0,0
4519,41,18,62.02,1,0
4520,29,1,61.15,0,0
4521,9,14,81.88,1,0
4522,13,8,61.82,4,0
4523,6,2,25.78,4,0
4524,6,15,65.86,0,0
4525,20,34,109.75,1,0
4526,3,36,27.54,1,1
4527,17,1,85.87,1,0
4528,49,21,75.32,1,0
4529,12,42,92.34,2,0
4530,48,1,26.57,4,0
4531,47,32,113.58,1,0
4532,45,20,78.31,2,0
4533,1,47,103.18,2,0
4534,17,36,37.13,4,1
4535,3,39,91.34,3,0
4536,26,30,95.91,0,0
4537,15,7,53.72,4,0
4538,36,22,52.23,3,0
4539,32,45,82.36,0,0
4540,32,10,20.27,0,0
4541,4,8,90.92,0,0
4542,18,27,14.72,2,0
4543,49,10,30.96,1,0
4544,19,14,83.06,0,0
4545,43,46,20.82,1,1
4546,35,11,116.9,0,0
4547,40,6,105.52,2,0
4548,14,21,78.89,0,0
4549,33,33,100.1,4,0
4550,14,19,107.63,3,0
4551,34,39,38.54,0,0
4552,4,24,103.44,3,0
4553,24,18,31.43,3,0
4554,29,35,55.47,2,0
4555,19,43,71.41,3,0
4556,6,37,88.53,2,0
4557,33,19,13.32,0,0
4558,49,24,41.96,1,0
4559,40,34,76.94,2,0
4560,19,22,49.31,3,0
4561,1,4,95.25,3,0
4562,5,10,81.68,0,0
4563,27,2,35.78,2,0
4564,16,8,26.05,0,0
4565,6,33,79.2,2,0
4566,40,38,59.55,1,0
4567,13,43,28.59,4,1
4568,48,28,45.9,0,0
4569,35,10,43.34,3,0
4570,19,45,21.89,0,0
4571,12,1,70.16,2,0
4572,16,34,94.0,0,0
4573,43,3,73.3,1,0
4574,10,9,100.89,2,0
4575,25,5,24.03,3,0
4576,20,42,57.92,3,0
4577,31,10,77.04,2,0
4578,4,12,84.36,1,0
4579,44,18,86.54,0,0
4580,23,21,90.19,4,0
4581,2,21,81.66,3,0
4582,22,1,20.37,1,0
4583,37,3,86.48,1,0
4584,8,5,89.73,1,0
4585,7,25,119.28,0,0
4586,14,49,86.27,1,0
4587,3,8,85.55,1,0
4588,16,17,66.63,2,0
4589,19,9,105.47,2,0
4590,18,32,119.65,1,0
4591,16,6,95.69,1,0
4592,8,49,77.38,2,0
4593,33,40,18.69,0,0
4594,49,21,89.94,2,0
4595,12,7,87.94,2,0
4596,11,7,95.31,2,0
4597,5,47,23.7,2,1
4598,27,39,81.91,4,0
4599,12,27,42.53,3,0
4600,17,8,93.63,0,0
4601,6,9,36.44,0,0
4602,33,28,85.24,1,0
4603,5,15,42.45,4,0
4604,28,2,10.99,1,0
4605,14,7,79.67,0,0
4606,5,47,22.46,0,0
4607,33,18,82.52,1,0
4608,48,22,111.82,3,0
4609,41,10,116.62,1,0
4610,19,33,35.95,3,1
4611,22,7,99.02,3,0
4612,5,3,48.89,2,0
4613,2,14,109.05,0,0
4614,30,44,96.62,2,0
4615,47,46,18.13,0,0
4616,39,36,54.79,2,0
4617,4,13,47.1,3,0
4618,33,16,96.37,2,0
4619,13,16,55.13,4,0
4620,20,5,85.3,2,0
4621,7,25,76.27,2,0
4622,15,38,117.32,2,0
4623,23,38,113.16,4,0
4624,14,38,57.05,0,0
4625,23,39,89.59,2,0
4626,19,48,101.24,0,0
4627,29,41,108.88,1,0
4628,20,26,17.49,3,0
4629,29,13,43.23,1,0
4630,24,44,45.23,4,0
4631,18,26,57.79,4,0
4632,10,1,28.62,0,0
4633,41,8,64.58,0,0
4634,8,4,82.95,2,0
4635,26,21,64.71,1,0
4636,29,22,83.24,0,0
4637,10,37,17.31,0,0
4638,17,49,106.36,0,0
4639,2,3,113.3,3,0
4640,6,19,77.97,0,0
4641,5,1,106.95,3,0
4642,28,29,24.46,4,0
4643,41,23,97.72,2,0
4644,5,33,23.11,1,1
4645,18,41,54.88,0,0
4646,26,23,45.62,3,0
4647,20,5,74.42,0,0
4648,41,7,43.17,0,0
4649,49,6,80.1,3,0
4650,27,49,50.41,0,0
4651,49,22,104.69,1,0
4652,12,49,79.73,4,0
4653,7,13,33.68,2,0
4654,3,12,46.97,0,0
4655,10,4,103.22,3,0
4656,34,8,52.51,1,0
4657,25,37,68.94,0,0
4658,35,31,81.38,4,0
4659,16,37,48.26,4,0
4660,2,45,42.34,3,0
4661,24,26,62.28,0,0
4662,10,43,33.64,0,0
4663,38,8,41.26,0,0
4664,22,40,16.83,4,1
4665,26,33,43.44,0,0
4666,43,45,45.28,0,0
4667,39,29,115.8,0,0
4668,27,5,74.87,0,0
4669,29,28,96.61,3,0
4670,47,40,14.99,4,1
4671,38,17,21.72,2,0
4672,20,23,99.6,3,0
4673,27,45,78.59,0,0
4674,41,9,31.01,2,0
4675,20,2,54.53,1,0
4676,44,32,69.25,2,0
4677,19,49,102.8,3,0
4678,20,31,16.65,4,1
4679,35,7,75.64,3,0
4680,47,30,88.87,4,0
4681,2,3,117.57,4,0
4682,30,9,98.79,4,0
4683,34,10,40.39,1,0
4684,22,46,88.05,2,0
4685,3,47,93.96,3,0
4686,6,26,90.27,3,0
4687,15,1,100.22,4,0
4688,27,30,109.41,1,0
4689,10,38,20.83,1,1
4690,9,15,21.52,0,0
4691,33,25,97.6,1,0
4692,32,6,37.76,4,0
4693,48,18,16.44,4,0
4694,6,1,54.14,2,0
4695,41,3,100.19,4,0
4696,36,17,23.92,2,0
4697,2,48,83.9,1,0
4698,29,8,10.4,0,0
4699,4,49,22.07,3,1
4700,1,40,48.59,4,0
4701,19,17,19.2,1,0
4702,26,25,103.05,4,0
4703,25,41,105.05,2,0
4704,10,12,93.11,1,0
4705,15,29,36.67,3,0
4706,22,25,67.56,2,0
4707,48,36,30.26,1,1
4708,21,25,40.94,3,0
4709,22,29,66.76,2,0
4710,36,11,90.85,3,0
4711,34,4,20.41,1,0
4712,30,14,42.64,2,0
4713,25,46,111.93,0,0
4714,45,38,57.2,4,0
4715,28,17,113.28,0,0
4716,1,2,119.05,3,0
4717,49,8,67.93,1,0
4718,45,36,41.68,4,0
4719,4,10,96.99,1,0
4720,7,7,27.52,3,0
4721,49,36,37.73,1,1
4722,9,16,96.34,2,0
4723,36,14,57.7,2,0
4724,19,16,32.17,3,0
4725,1,25,81.62,1,0
4726,10,41,90.6,3,0
4727,36,4,23.76,4,0
4728,9,29,40.47,1,0
4729,45,6,34.34,2,0
4730,46,1,51.78,0,0
4731,42,39,93.98,2,0
4732,32,1,88.51,1,0
4733,32,40,82.88,1,0
4734,6,3,10.69,1,0
4735,48,1,25.64,1,0
4736,38,1,34.56,4,0
4737,17,39,39.92,0,0
4738,10,21,26.11,2,0
4739,27,45,55.13,4,0
4740,35,30,18.27,3,0
4741,21,32,92.5,1,0
4742,25,33,96.65,2,0
4743,28,48,73.17,3,0
4744,47,22,19.87,0,0
4745,15,30,107.91,2,0
4746,4,46,116.22,4,0
4747,29,4,32.26,3,0
4748,9,23,87.51,2,0
4749,27,44,102.61,4,0
4750,26,25,69.38,1,0
4751,19,12,45.57,2,0
4752,28,17,62.64,1,0
4753,17,15,66.35,3,0
4754,43,10,54.07,3,0
4755,41,35,112.28,3,0
4756,42,29,91.83,1,0
4757,20,12,36.54,1,0
4758,45,1,74.41,4,0
4759,40,1,85.76,2,0
4760,39,10,25.42,4,0
4761,49,18,49.43,1,0
4762,23,47,109.61,2,0
4763,47,2,72.39,3,0
4764,32,49,33.87,4,1
4765,47,8,23.51,4,0
4766,33,22,67.0,4,0
4767,46,22,70.25,1,0
4768,5,26,46.79,2,0
4769,43,26,79.35,3,0
4770,48,9,17.56,1,0
4771,34,21,25.97,3,0
4772,40,31,70.09,0,0
4773,11,43,16.8,0,0
4774,3,6,106.9,3,0
4775,33,14,25.64,0,0
4776,11,33,84.13,2,0
4777,16,7,53.03,2,0
4778,18,24,53.98,1,0
4779,30,9,94.14,3,0
4780,48,11,64.94,1,0
4781,10,23,89.82,2,0
4782,18,48,65.57,2,0
4783,38,2,75.22,2,0
4784,19,15,93.68,4,0
4785,36,35,76.8,0,0
4786,13,36,77.72,1,0
4787,46,28,96.81,1,0
4788,3,39,114.4,2,0
4789,10,44,51.44,4,0
4790,38,4,73.48,1,0
4791,1,10,19.49,1,0
4792,27,6,49.47,4,0
4793,46,30,55.33,2,0
4794,8,46,101.88,4,0
4795,46,35,66.47,0,0
4796,42,49,90.42,1,0
4797,17,43,12.09,0,0
4798,9,10,61.09,1,0
4799,6,32,109.14,0,0
4800,43,42,34.67,1,1
4801,25,42,13.47,2,1
4802,39,3,57.67,3,0
4803,49,26,87.49,4,0
4804,28,15,59.99,1,0
4805,33,17,60.6,4,0
4806,37,27,83.68,1,0
4807,9,18,37.98,3,0
4808,18,19,92.71,2,0
4809,21,12,26.84,2,0
4810,2,24,53.53,4,0
4811,43,5,82.16,3,0
4812,38,24,101.12,4,0
4813,40,27,97.07,2,0
4814,36,48,89.39,0,0
4815,43,30,49.5,4,0
4816,37,15,23.45,1,0
4817,15,47,33.85,2,1
4818,28,38,105.13,1,0
4819,18,44,104.31,3,0
4820,34,34,114.67,2,0
4821,22,27,18.36,2,0
4822,11,20,69.05,4,0
4823,13,41,81.36,4,0
4824,4,32,88.17,1,0
4825,22,4,80.82,4,0
4826,7,5,94.7,0,0
4827,43,8,49.54,2,0
4828,24,22,29.74,3,0
4829,4,42,32.5,2,1
4830,28,7,11.32,1,0
4831,15,22,48.54,4,0
4832,1,46,20.09,2,1
4833,3,30,45.36,4,0
4834,14,37,79.1,1,0
4835,38,16,108.39,4,0
4836,1,15,102.36,3,0
4837,38,5,37.79,1,0
4838,38,3,24.75,2,0
4839,21,23,31.24,2,0
4840,48,10,116.81,3,0
4841,29,5,70.44,0,0
4842,5,23,30.08,4,0
4843,49,15,102.48,2,0
4844,10,18,53.47,3,0
4845,28,25,108.91,4,0
4846,21,8,38.67,1,0
4847,7,31,53.25,3,0
4848,3,21,65.54,1,0
4849,45,2,108.19,1,0
4850,47,22,105.56,1,0
4851,20,8,73.18,4,0
4852,19,23,34.4,0,0
4853,35,32,54.37,1,0
4854,4,8,117.32,2,0
4855,5,4,76.86,4,0
4856,1,30,95.92,4,0
4857,4,19,59.49,1,0
4858,12,23,68.52,2,0
